#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Sonic 2 - The Hybridization Project (Hack);Sonic 2 - The Hybridization Project (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Adventure Edition;Sonic 2 Adventure Edition;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Adventure Edition (Hack);Sonic 2 Adventure Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Delta;Sonic 2 Delta;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Delta (Hack);Sonic 2 Delta (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Delta II;Sonic 2 Delta II;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Dimps Edition;Sonic 2 Dimps Edition;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Dimps Edition (Hack);Sonic 2 Dimps Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 EX;Sonic 2 EX;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 EX (Hack);Sonic 2 EX (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Heroes;Sonic 2 Heroes;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Heroes (Hack);Sonic 2 Heroes (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Homing Attack;Sonic 2 Homing Attack;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Homing Attack (Hack);Sonic 2 Homing Attack (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Long Version;Sonic 2 Long Version;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Long Version (Hack);Sonic 2 Long Version (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Megamix;Sonic 2 Megamix;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Megamix (Hack);Sonic 2 Megamix (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Millennium Edition;Sonic 2 Millennium Edition;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Millennium Edition (Hack);Sonic 2 Millennium Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Pink Edition;Sonic 2 Pink Edition;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Pink Edition (Hack);Sonic 2 Pink Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Recreation;Sonic 2 Recreation;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Recreation (Hack);Sonic 2 Recreation (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Retro Remix;Sonic 2 Retro Remix;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Retro Remix (Hack);Sonic 2 Retro Remix (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Return of Shadow;Sonic 2 Return of Shadow;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Return of Shadow (Hack);Sonic 2 Return of Shadow (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Revamped;Sonic 2 Revamped;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Revamped (Hack);Sonic 2 Revamped (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 S3 Edition v 2;Sonic 2 S3 Edition v 2;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 S3 Edition v 2 (Hack);Sonic 2 S3 Edition v 2 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Secret Rings;Sonic 2 Secret Rings;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 Secret Rings (Hack);Sonic 2 Secret Rings (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 XL;Sonic 2 XL;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 XL (Hack);Sonic 2 XL (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 and Knuckles Long Version;Sonic 2 and Knuckles Long Version;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2 and Knuckles Long Version (Hack);Sonic 2 and Knuckles Long Version (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2Z;Sonic 2Z;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 2Z (Hack);Sonic 2Z (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 3 & Knuckles The Challenges;Sonic 3 & Knuckles The Challenges;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 3 & Knuckles The Challenges (Hack);Sonic 3 & Knuckles The Challenges (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 3 And Amy;Sonic 3 And Amy;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 3 And Amy (Hack);Sonic 3 And Amy (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 3 Complete;Sonic 3 Complete;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 3 Delta;Sonic 3 Delta;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 3 Delta (Hack);Sonic 3 Delta (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 3 in 1;Sonic 3 in 1;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic 3D No Flickies;Sonic 3D No Flickies;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic Boom;Sonic Boom;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic Classic Heroes;Sonic Classic Heroes;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic ERaZor;Sonic ERaZor;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic One Easy;Sonic One Easy;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic The Hedgehog - Westside Island;Sonic The Hedgehog - Westside Island;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic The Hedgehog 1 @ Sage 2010;Sonic The Hedgehog 1 @ Sage 2010;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic The Hedgehog 2 (Colourized End);Sonic The Hedgehog 2 (Colourized End);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic The Hedgehog Lost Worlds;Sonic The Hedgehog Lost Worlds;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic The Hedgehog ZX;Sonic The Hedgehog ZX;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic Thrash;Sonic Thrash;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic Uno;Sonic Uno;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic VR;Sonic VR;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic Xmas (S1 Hack);Sonic Xmas (S1 Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic Zeta Overdrive;Sonic Zeta Overdrive;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog - The Final Showdown;Sonic the Hedgehog - The Final Showdown;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog 2 (Tails Flight);Sonic the Hedgehog 2 (Tails Flight);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog Extended Edition;Sonic the Hedgehog Extended Edition;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog Genesis (Genesis);Sonic the Hedgehog Genesis (Genesis);Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog Mega Blitz;Sonic the Hedgehog Mega Blitz;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog OmoChao Edition;Sonic the Hedgehog OmoChao Edition;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog Plus;Sonic the Hedgehog Plus;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog Remix;Sonic the Hedgehog Remix;Sega Genesis Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog Revelation;Sonic the Hedgehog Revelation;Sega Genesis Hacks;;;;;;;;;;;;;;
Soul Blade (Hack);Soul Blade (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
South Island Adventure;South Island Adventure;Sega Genesis Hacks;;;;;;;;;;;;;;
South Island Adventure (Hack);South Island Adventure (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Spiritual Warfare (Hack);Spiritual Warfare (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Squirrel King (Hack);Squirrel King (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Stella the Cat v1;Stella the Cat v1;Sega Genesis Hacks;;;;;;;;;;;;;;
Stella the Cat v1 (Hack);Stella the Cat v1 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Stone Protectors (Hack);Stone Protectors (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Street Fighter II' SCE - Enhanced Colors;Street Fighter II' SCE - Enhanced Colors;Sega Genesis Hacks;;;;;;;;;;;;;;
Street Fighter of Rage 2 (Hack);Street Fighter of Rage 2 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets Of Rage 2 Knuckles (Hack);Streets Of Rage 2 Knuckles (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage - Killer Difficulty;Streets of Rage - Killer Difficulty;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage - Killer Difficulty (Hack);Streets of Rage - Killer Difficulty (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage - Syndicate Wars (Hack);Streets of Rage - Syndicate Wars (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage - Syndicate Wars (X);Streets of Rage - Syndicate Wars (X);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 - DC Comics Heroes Edition;Streets of Rage 2 - DC Comics Heroes Edition;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 - DC Comics Heroes Edition (Hack);Streets of Rage 2 - DC Comics Heroes Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 - Shinobi;Streets of Rage 2 - Shinobi;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 - Shiva Patch;Streets of Rage 2 - Shiva Patch;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 - Shiva Patch (Hack);Streets of Rage 2 - Shiva Patch (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 - The Simpsons Edition (Hack);Streets of Rage 2 - The Simpsons Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 - Ultra 2018 (Hack);Streets of Rage 2 - Ultra 2018 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 - Wolverine (Hack);Streets of Rage 2 - Wolverine (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 BKM Blaze (Hack);Streets of Rage 2 BKM Blaze (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 Blaze-TX Edition (Hack);Streets of Rage 2 Blaze-TX Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 Color Hack;Streets of Rage 2 Color Hack;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 Color Hack (Hack);Streets of Rage 2 Color Hack (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 ED-209 (Hack);Streets of Rage 2 ED-209 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 Hero Edition (Hack);Streets of Rage 2 Hero Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 Naked Blaze (Hack);Streets of Rage 2 Naked Blaze (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 Restoration;Streets of Rage 2 Restoration;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 Restoration (Hack);Streets of Rage 2 Restoration (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 Shinobi Edition (Hack);Streets of Rage 2 Shinobi Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 Street Fighter Edition (Hack);Streets of Rage 2 Street Fighter Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 TMNT Edition;Streets of Rage 2 TMNT Edition;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 TMNT Edition (Hack);Streets of Rage 2 TMNT Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 2 WWF Edition (Hack);Streets of Rage 2 WWF Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 (Hack);Streets of Rage 3 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 (Roo, Ash, Shiva Unlocked);Streets of Rage 3 (Roo, Ash, Shiva Unlocked);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 - Ash Patch;Streets of Rage 3 - Ash Patch;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 - Ash Patch (Hack);Streets of Rage 3 - Ash Patch (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 - Shiva Ash Hack;Streets of Rage 3 - Shiva Ash Hack;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 - Shiva Ash Hack (Hack);Streets of Rage 3 - Shiva Ash Hack (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 - Sonic Hack;Streets of Rage 3 - Sonic Hack;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 - Sonic Hack (Hack);Streets of Rage 3 - Sonic Hack (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 - Special Edition;Streets of Rage 3 - Special Edition;Sega Genesis Hacks;;;;;;;;;;;;;;
Streets of Rage 3 - Special Edition (Hack);Streets of Rage 3 - Special Edition (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Streetsofrage2_battletoads (Hack);Streetsofrage2_battletoads (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Super 1998 Sonic 6 (Hack);Super 1998 Sonic 6 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Super Bubble Bobble (Hack);Super Bubble Bobble (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Super Donkey Kong 99 (Hack);Super Donkey Kong 99 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Super Mario World (Hack);Super Mario World (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Super Sonic in Sonic 3D;Super Sonic in Sonic 3D;Sega Genesis Hacks;;;;;;;;;;;;;;
Super Sonic in Sonic 3D (Hack);Super Sonic in Sonic 3D (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Super Street Fighter II - Enhanced Colors;Super Street Fighter II - Enhanced Colors;Sega Genesis Hacks;;;;;;;;;;;;;;
Super Street Fighter II - Enhanced Colors (Hack);Super Street Fighter II - Enhanced Colors (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Super Street Fighter II PCM driver fix;Super Street Fighter II PCM driver fix;Sega Genesis Hacks;;;;;;;;;;;;;;
Supersonic in South Island Adventure by Hivebrain V0.3 (Hack);Supersonic in South Island Adventure by Hivebrain V0.3 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Swamp Thing (Hack);Swamp Thing (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Tails In Sonic 1;Tails In Sonic 1;Sega Genesis Hacks;;;;;;;;;;;;;;
Tails In Sonic 1 (Hack);Tails In Sonic 1 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Tecmo Cup Football Game (Hack);Tecmo Cup Football Game (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles The HyperStone Heist - Enhanced Colors;Teenage Mutant Ninja Turtles The HyperStone Heist - Enhanced Colors;Sega Genesis Hacks;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles The HyperStone Heist - Enhanced Colors (Hack);Teenage Mutant Ninja Turtles The HyperStone Heist - Enhanced Colors (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
The Chaos Engine 2 (Hack);The Chaos Engine 2 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
The Chaos Engine Amiga colors & music speed fix;The Chaos Engine Amiga colors & music speed fix;Sega Genesis Hacks;;;;;;;;;;;;;;
The Itchy & Scratchy Game (Hack);The Itchy & Scratchy Game (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
The King of Fighters '98 (Hack);The King of Fighters '98 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Thunderbolt II;Thunderbolt II;Sega Genesis Hacks;;;;;;;;;;;;;;
Thunderbolt II (Hack);Thunderbolt II (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Title Cards (Hack);Title Cards (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Tohaka;Tohaka;Sega Genesis Hacks;;;;;;;;;;;;;;
Tohaka (Hack);Tohaka (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Top Fighter 2000 MK VIII (Hack);Top Fighter 2000 MK VIII (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Top Shooter (Hack);Top Shooter (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Truxton - Arcade colors - sprites - backgrounds;Truxton - Arcade colors - sprites - backgrounds;Sega Genesis Hacks;;;;;;;;;;;;;;
Tun Shi Tiandi III (Hack);Tun Shi Tiandi III (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Turbo Outrun (Hack);Turbo Outrun (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Twisted Flipper (Hack);Twisted Flipper (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
ULTETRIS (Hack);ULTETRIS (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Ultimate Mortal Kombat Trilogy;Ultimate Mortal Kombat Trilogy;Sega Genesis Hacks;;;;;;;;;;;;;;
Vector In Sonic 1;Vector In Sonic 1;Sega Genesis Hacks;;;;;;;;;;;;;;
Vector In Sonic 1 (Hack);Vector In Sonic 1 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Wacky Races (Hack);Wacky Races (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Warsong (Hack);Warsong (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Warsong (X);Warsong (X);Sega Genesis Hacks;;;;;;;;;;;;;;
Waterworld (Hack);Waterworld (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Wild Snake (Hack);Wild Snake (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
World Pro Baseball 94 (Hack);World Pro Baseball 94 (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Xiao Monv - Magic Girl (Hack);Xiao Monv - Magic Girl (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Ya Se Chuan Shuo (Hack);Ya Se Chuan Shuo (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Yang Warrior Family, The (Hack);Yang Warrior Family, The (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Yeth - very third version;Yeth - very third version;Sega Genesis Hacks;;;;;;;;;;;;;;
Yeth - very third version (Hack);Yeth - very third version (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Yie Ar Kung-Fu (Hack);Yie Ar Kung-Fu (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Zhuo Gui Da Shi - Ghost Hunter (Hack);Zhuo Gui Da Shi - Ghost Hunter (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Zombie High (Hack);Zombie High (Hack);Sega Genesis Hacks;;;;;;;;;;;;;;
Zombies Ate My Neighbors (X);Zombies Ate My Neighbors (X);Sega Genesis Hacks;;;;;;;;;;;;;;
