#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
atarifb;atarifb;Mame (Advance);;;;;;;;;;;;;;
atarifb1;atarifb1;Mame (Advance);;;;;;;;;;;;;;
atarifb4;atarifb4;Mame (Advance);;;;;;;;;;;;;;
ataxx;ataxx;Mame (Advance);;;;;;;;;;;;;;
ataxxa;ataxxa;Mame (Advance);;;;;;;;;;;;;;
ataxxj;ataxxj;Mame (Advance);;;;;;;;;;;;;;
atehate;atehate;Mame (Advance);;;;;;;;;;;;;;
atetckt2;atetckt2;Mame (Advance);;;;;;;;;;;;;;
atetcktl;atetcktl;Mame (Advance);;;;;;;;;;;;;;
atetris;atetris;Mame (Advance);;;;;;;;;;;;;;
atetrisa;atetrisa;Mame (Advance);;;;;;;;;;;;;;
atetrisb;atetrisb;Mame (Advance);;;;;;;;;;;;;;
atetrsb2;atetrsb2;Mame (Advance);;;;;;;;;;;;;;
athena;athena;Mame (Advance);;;;;;;;;;;;;;
atlantis;atlantis;Mame (Advance);;;;;;;;;;;;;;
atlantol;atlantol;Mame (Advance);;;;;;;;;;;;;;
atlants2;atlants2;Mame (Advance);;;;;;;;;;;;;;
atluspsx;atluspsx;Mame (Advance);;;;;;;;;;;;;;
atomboy;atomboy;Mame (Advance);;;;;;;;;;;;;;
atomicp;atomicp;Mame (Advance);;;;;;;;;;;;;;
atompunk;atompunk;Mame (Advance);;;;;;;;;;;;;;
atpsx;atpsx;Mame (Advance);;;;;;;;;;;;;;
attckufo;attckufo;Mame (Advance);;;;;;;;;;;;;;
aurail;aurail;Mame (Advance);;;;;;;;;;;;;;
aurail1;aurail1;Mame (Advance);;;;;;;;;;;;;;
aurailj;aurailj;Mame (Advance);;;;;;;;;;;;;;
av2mj1bb;av2mj1bb;Mame (Advance);;;;;;;;;;;;;;
av2mj2rg;av2mj2rg;Mame (Advance);;;;;;;;;;;;;;
avalnche;avalnche;Mame (Advance);;;;;;;;;;;;;;
avenger2;avenger2;Mame (Advance);;;;;;;;;;;;;;
avengers;avengers;Mame (Advance);;;;;;;;;;;;;;
avengrgj;avengrgj;Mame (Advance);;;;;;;;;;;;;;
avengrgs;avengrgs;Mame (Advance);;;;;;;;;;;;;;
avsp;avsp;Mame (Advance);;;;;;;;;;;;;;
avspa;avspa;Mame (Advance);;;;;;;;;;;;;;
avsph;avsph;Mame (Advance);;;;;;;;;;;;;;
avspirit;avspirit;Mame (Advance);;;;;;;;;;;;;;
avspj;avspj;Mame (Advance);;;;;;;;;;;;;;
avspu;avspu;Mame (Advance);;;;;;;;;;;;;;
aztarac;aztarac;Mame (Advance);;;;;;;;;;;;;;
azurian;azurian;Mame (Advance);;;;;;;;;;;;;;
backfira;backfira;Mame (Advance);;;;;;;;;;;;;;
backfire;backfire;Mame (Advance);;;;;;;;;;;;;;
baddudes;baddudes;Mame (Advance);;;;;;;;;;;;;;
badlands;badlands;Mame (Advance);;;;;;;;;;;;;;
bagman;bagman;Mame (Advance);;;;;;;;;;;;;;
bagmanmc;bagmanmc;Mame (Advance);;;;;;;;;;;;;;
bagmans;bagmans;Mame (Advance);;;;;;;;;;;;;;
bagmans2;bagmans2;Mame (Advance);;;;;;;;;;;;;;
bagnard;bagnard;Mame (Advance);;;;;;;;;;;;;;
bagnarda;bagnarda;Mame (Advance);;;;;;;;;;;;;;
bakatono;bakatono;Mame (Advance);;;;;;;;;;;;;;
bakubaku;bakubaku;Mame (Advance);;;;;;;;;;;;;;
bakubrkr;bakubrkr;Mame (Advance);;;;;;;;;;;;;;
bakuhatu;bakuhatu;Mame (Advance);;;;;;;;;;;;;;
bakutotu;bakutotu;Mame (Advance);;;;;;;;;;;;;;
balcube;balcube;Mame (Advance);;;;;;;;;;;;;;
ballbomb;ballbomb;Mame (Advance);;;;;;;;;;;;;;
ballbros;ballbros;Mame (Advance);;;;;;;;;;;;;;
balonfgt;balonfgt;Mame (Advance);;;;;;;;;;;;;;
baluba;baluba;Mame (Advance);;;;;;;;;;;;;;
bananadr;bananadr;Mame (Advance);;;;;;;;;;;;;;
bandido;bandido;Mame (Advance);;;;;;;;;;;;;;
bang;bang;Mame (Advance);;;;;;;;;;;;;;
bangball;bangball;Mame (Advance);;;;;;;;;;;;;;
bangbead;bangbead;Mame (Advance);;;;;;;;;;;;;;
bangj;bangj;Mame (Advance);;;;;;;;;;;;;;
bankp;bankp;Mame (Advance);;;;;;;;;;;;;;
baraduka;baraduka;Mame (Advance);;;;;;;;;;;;;;
baraduke;baraduke;Mame (Advance);;;;;;;;;;;;;;
barricad;barricad;Mame (Advance);;;;;;;;;;;;;;
barrier;barrier;Mame (Advance);;;;;;;;;;;;;;
basebal2;basebal2;Mame (Advance);;;;;;;;;;;;;;
bass;bass;Mame (Advance);;;;;;;;;;;;;;
batcir;batcir;Mame (Advance);;;;;;;;;;;;;;
batcira;batcira;Mame (Advance);;;;;;;;;;;;;;
batcirj;batcirj;Mame (Advance);;;;;;;;;;;;;;
batlbala;batlbala;Mame (Advance);;;;;;;;;;;;;;
batlball;batlball;Mame (Advance);;;;;;;;;;;;;;
