#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
ikarijpb;Ikari (Joystick hack bootleg);MAME (2016);ikari;1986;bootleg;;;;;good;0;;ikari;;;
ikari3u;Ikari III - The Rescue (US, Rotary Joystick);MAME (2016);ikari3;1989;SNK;;;;;good;0;;ikari3;;;
ikari3;Ikari III - The Rescue (World, 8-Way Joystick);MAME (2016);;1989;SNK;;;;;good;0;;;;;
ikari3j;Ikari Three (Japan, Rotary Joystick);MAME (2016);ikari3;1989;SNK;;;;;good;0;;ikari3;;;
ikari3k;Ikari Three (Korea, 8-Way Joystick);MAME (2016);ikari3;1989;SNK;;;;;good;0;;ikari3;;;
ikari;Ikari Warriors (US JAMMA);MAME (2016);;1986;SNK;;;;;good;0;;;;;
ikarinc;Ikari Warriors (US No Continues);MAME (2016);ikari;1986;SNK;;;;;good;0;;ikari;;;
ikaria;Ikari Warriors (US);MAME (2016);ikari;1986;SNK;;;;;good;0;;ikari;;;
ikaruga;Ikaruga (GDL-0010);MAME (2016);;2001;Treasure;;;;;preliminary;0;;naomigd;;chd;
ikki;Ikki (Japan);MAME (2016);;1985;Sun Electronics;;;;;good;0;;;;;
galeone;Il Galeone;MAME (2016);;2000;San Remo Games;;;;;good;0;;;;;
ilpag;Il Pagliaccio (Italy, Ver. 2.7C);MAME (2016);;199?;<unknown>;;;;;preliminary;0;;;;;
illvelo;Illvelo (Illmatic Envelope);MAME (2016);;2008;Milestone;;;;;preliminary;0;;naomi;;;
imgfightj;Image Fight (Japan);MAME (2016);imgfight;1988;Irem;;;;;good;0;;imgfight;;;
imgfight;Image Fight (World, revision A);MAME (2016);;1988;Irem;;;;;good;0;;;;;
imago;Imago (cocktail set);MAME (2016);;1984;Acom;;;;;good;0;;;;;
imagoa;Imago (no cocktail set);MAME (2016);imago;1983;Acom;;;;;good;0;;imago;;;
imekura;Imekura Mahjong (Japan);MAME (2016);;1994;Sphinx / AV Japan;;;;;good;0;;;;;
imolagp;Imola Grand Prix (set 1);MAME (2016);;1983?;RB Bologna;;;;;imperfect;0;;;;;
imolagpo;Imola Grand Prix (set 2);MAME (2016);imolagp;1983?;RB Bologna;;;;;imperfect;0;;imolagp;;;
sc1impc;Impact (Dutch) (Bellfruit) (Scorpion 1);MAME (2016);;198?;BFM/ELAM;;;;;preliminary;0;;;;mechanical;
scrambp;Impacto (Billport S.A., Spanish bootleg of Scramble);MAME (2016);scramble;1981;bootleg (Billport S.A.);;;;;good;0;;scramble;;;
j6impls;Impulse (Crystal) (IMPACT);MAME (2016);;199?;Crystal;;;;;preliminary;0;;;;mechanical;
j6impuls;Impulse (JPM) (IMPACT) (set 1);MAME (2016);;199?;JPM;;;;;preliminary;0;;;;mechanical;
j6impulsa;Impulse (JPM) (IMPACT) (set 2);MAME (2016);j6impuls;199?;JPM;;;;;preliminary;0;;j6impuls;;mechanical;
j6impulsb;Impulse (JPM) (IMPACT) (set 3);MAME (2016);j6impuls;199?;JPM;;;;;preliminary;0;;j6impuls;;mechanical;
j6impulsc;Impulse (JPM) (IMPACT) (set 4);MAME (2016);j6impuls;199?;JPM;;;;;preliminary;0;;j6impuls;;mechanical;
j6impulsd;Impulse (JPM) (IMPACT) (set 5);MAME (2016);j6impuls;199?;JPM;;;;;preliminary;0;;j6impuls;;mechanical;
j6impulse;Impulse (JPM) (IMPACT) (set 6);MAME (2016);j6impuls;199?;JPM;;;;;preliminary;0;;j6impuls;;mechanical;
j6impulsf;Impulse (JPM) (IMPACT) (set 7);MAME (2016);j6impuls;199?;JPM;;;;;preliminary;0;;j6impuls;;mechanical;
j2penny;In For A Penny In For A Pound (Pcp) (MPS);MAME (2016);;198?;Pcp;;;;;preliminary;0;;;;mechanical;
inthuntu;In The Hunt (US);MAME (2016);inthunt;1993;Irem America;;;;;good;0;;inthunt;;;
inthunt;In The Hunt (World);MAME (2016);;1993;Irem;;;;;good;0;;;;;
inca;Inca;MAME (2016);;199?;<unknown>;;;;;good;0;;;;;
incachf;Inca Chief (20190711, NSW/ACT);MAME (2016);;200?;Aristocrat;;;;;preliminary;0;;aristmk6;;;
ep_incab;Inca Dinka Do (Maygay - Extreme) (EPOCH) (INCA 1.1, set 3);MAME (2016);ep_inca;199?;Maygay;;;;;preliminary;0;;ep_inca;;mechanical;
ep_inca;Inca Dinka Do (Maygay - Extreme) (EPOCH) (INCA 1.2, set 1);MAME (2016);;199?;Maygay;;;;;preliminary;0;;;;mechanical;
