#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Dance Dance Revolution X2 (USA);Dance Dance Revolution X2 (USA);Sony PlayStation 2;;2009;Konami;Rhythm;;;;;0;;;;;
Dance Factory (USA);Dance Factory (USA);Sony PlayStation 2;;2006;Broadsword Interactive;Rhythm;;;;;0;;;;;
Dance Fest (Europe);Dance Fest (Europe);Sony PlayStation 2;;2006;Broadsword Interactive;Rhythm;;;;;0;;;;;
Dance Party - Club Hits (Europe);Dance Party - Club Hits (Europe);Sony PlayStation 2;;2009;Broadsword Interactive;Rhythm;;;;;0;;;;;
Dance Party - Pop Hits (Europe);Dance Party - Pop Hits (Europe);Sony PlayStation 2;;2009;Broadsword Interactive;Rhythm;;;;;0;;;;;
Dancing Stage Fever (Europe);Dancing Stage Fever (Europe);Sony PlayStation 2;;2003;Broadsword Interactive;Rhythm;;;;;0;;;;;
Dancing Stage Fusion (Europe);Dancing Stage Fusion (Europe);Sony PlayStation 2;;2004;Konami;Rhythm;;;;;0;;;;;
Dancing Stage Max (Europe);Dancing Stage Max (Europe);Sony PlayStation 2;;2005;Konami;Rhythm;;;;;0;;;;;
Dancing with the Stars (USA);Dancing with the Stars (USA);Sony PlayStation 2;;2007;Zoe Mode;Rhythm;;;;;0;;;;;
Dark Angel - Vampire Apocalypse (USA);Dark Angel - Vampire Apocalypse (USA);Sony PlayStation 2;;2001;Metro3D;Role-Playing;;;;;0;;;;;
Dark Cloud (USA);Dark Cloud (USA);Sony PlayStation 2;;2001;Level 5;Role-Playing;;;;;0;;;;;
Dark Cloud 2 (USA);Dark Cloud 2 (USA);Sony PlayStation 2;;2003;Level 5;Role-Playing;;;;;0;;;;;
Dark Summit (USA);Dark Summit (USA);Sony PlayStation 2;;2001;Radical Entertainment;Sports/Snowboarding;;;;;0;;;;;
Dark Wind (Europe);Dark Wind (Europe);Sony PlayStation 2;;2004;Atomic Planet Entertainment;Fighter;;;;;0;;;;;
Darkwatch (USA);Darkwatch (USA);Sony PlayStation 2;;2005;High Moon Studios;Shooter;;;;;0;;;;;
Dave Mirra Freestyle BMX 2 (USA);Dave Mirra Freestyle BMX 2 (USA);Sony PlayStation 2;;2001;Z - Axis, Ltd.;Sports/Biking;;;;;0;;;;;
David Beckham Soccer (Europe);David Beckham Soccer (Europe);Sony PlayStation 2;;2002;Rage Software;Sports/Soccer;;;;;0;;;;;
David Douillet Judo (Europe);David Douillet Judo (Europe);Sony PlayStation 2;;2006;10tacle Studios;Sports/Wrestling;;;;;0;;;;;
Dawn of Mana (USA);Dawn of Mana (USA);Sony PlayStation 2;;2007;Square Enix;Action;;;;;0;;;;;
Dead Eye Jim (Europe);Dead Eye Jim (Europe);Sony PlayStation 2;;2007;Phoenix Games;Action;;;;;0;;;;;
Dead to Rights (USA);Dead to Rights (USA);Sony PlayStation 2;;2002;Namco;Shooter;;;;;0;;;;;
Dead to Rights II (USA);Dead to Rights II (USA);Sony PlayStation 2;;2005;WideScreen Games;Shooter;;;;;0;;;;;
Deadly Strike (Europe);Deadly Strike (Europe);Sony PlayStation 2;;2005;Psyworks Co. Ltd.;Action;;;;;0;;;;;
Death by Degrees (USA);Death by Degrees (USA);Sony PlayStation 2;;2005;Namco;Beat-'Em-Up;;;;;0;;;;;
Deep Water (Europe);Deep Water (Europe);Sony PlayStation 2;;2005;Tamsoft;Action;;;;;0;;;;;
Deer Hunter (USA);Deer Hunter (USA);Sony PlayStation 2;;2003;Coresoft;Sports/Hunting;;;;;0;;;;;
Def Jam - Fight for NY (USA);Def Jam - Fight for NY (USA);Sony PlayStation 2;;2004;Aki Corp.;Fighter;;;;;0;;;;;
Def Jam - Vendetta (USA);Def Jam - Vendetta (USA);Sony PlayStation 2;;2003;Aki Corp.;Fighter;;;;;0;;;;;
Defender (USA);Defender (USA);Sony PlayStation 2;;2002;7 Studios;Shooter;;;;;0;;;;;
Delta Force - Black Hawk Down (USA);Delta Force - Black Hawk Down (USA);Sony PlayStation 2;;2005;Rebellion;Shooter;;;;;0;;;;;
Delta Force - Black Hawk Down - Team Sabre (USA);Delta Force - Black Hawk Down - Team Sabre (USA);Sony PlayStation 2;;2006;Rebellion;Shooter;;;;;0;;;;;
Demolition Girl (Europe);Demolition Girl (Europe);Sony PlayStation 2;;2005;Tamsoft;Action;;;;;0;;;;;
Demon Chaos (Europe);Demon Chaos (Europe);Sony PlayStation 2;;2007;Konami;Beat-'Em-Up;;;;;0;;;;;
Desi Adda - Games of India (India);Desi Adda - Games of India (India);Sony PlayStation 2;;2009;Gameshastra Inc.;Action;;;;;0;;;;;
Despicable Me (USA);Despicable Me (USA);Sony PlayStation 2;;2010;Monkey Bar Games;Action;;;;;0;;;;;
Destroy All Humans! (USA);Destroy All Humans! (USA);Sony PlayStation 2;;2005;Pandemic Studios;Action;;;;;0;;;;;
Destroy All Humans! 2 (USA);Destroy All Humans! 2 (USA);Sony PlayStation 2;;2006;Pandemic Studios;Action;;;;;0;;;;;
Destruction Derby Arenas (USA);Destruction Derby Arenas (USA);Sony PlayStation 2;;2004;Studio 33;Driving;;;;;0;;;;;
Detonator (Europe);Detonator (Europe);Sony PlayStation 2;;2004;Kaze;Puzzle;;;;;0;;;;;
Deus Ex - The Conspiracy (USA);Deus Ex - The Conspiracy (USA);Sony PlayStation 2;;2002;Ion Storm;Action;;;;;0;;;;;
Devil Kings (USA);Devil Kings (USA);Sony PlayStation 2;;2005;Capcom;Beat-'Em-Up;;;;;0;;;;;
Devil May Cry (USA);Devil May Cry (USA);Sony PlayStation 2;;2001;Capcom;Beat-'Em-Up;;;;;0;;;;;
Devil May Cry 2 (USA) (Disc 1);Devil May Cry 2 (USA) (Disc 1);Sony PlayStation 2;;2003;Capcom;Beat-'Em-Up;;;;;0;;;;;
Devil May Cry 2 (USA) (Disc 2);Devil May Cry 2 (USA) (Disc 2);Sony PlayStation 2;;2003;Capcom;Beat-'Em-Up;;;;;0;;;;;
Devil May Cry 3 - Dante's Awakening (USA);Devil May Cry 3 - Dante's Awakening (USA);Sony PlayStation 2;;2005;Capcom;Beat-'Em-Up;;;;;0;;;;;
Devil May Cry 3 - Dante's Awakening - Special Edition (USA);Devil May Cry 3 - Dante's Awakening - Special Edition (USA);Sony PlayStation 2;;2006;Capcom;Beat-'Em-Up;;;;;0;;;;;
Diabolik - The Original Sin (Europe);Diabolik - The Original Sin (Europe);Sony PlayStation 2;;2009;Artematica;Adventure;;;;;0;;;;;
Die Hard - Vendetta (Europe);Die Hard - Vendetta (Europe);Sony PlayStation 2;;2003;Bits Studios;Shooter;;;;;0;;;;;
Digimon Rumble Arena 2 (USA);Digimon Rumble Arena 2 (USA);Sony PlayStation 2;;2004;Black Ship Games;Fighter;;;;;0;;;;;
Digimon World 4 (USA);Digimon World 4 (USA);Sony PlayStation 2;;2005;Bandai;Role-Playing;;;;;0;;;;;
Digimon World Data Squad (USA);Digimon World Data Squad (USA);Sony PlayStation 2;;2007;Bec;Role-Playing;;;;;0;;;;;
Dino Stalker (USA);Dino Stalker (USA);Sony PlayStation 2;;2002;Capcom;Gun;;;;;0;;;;;
Dinosaur Adventure (Europe);Dinosaur Adventure (Europe);Sony PlayStation 2;;2006;Phoenix Games;Educational;;;;;0;;;;;
Dirge of Cerberus - Final Fantasy VII (USA);Dirge of Cerberus - Final Fantasy VII (USA);Sony PlayStation 2;;2006;Square Enix;Action;;;;;0;;;;;
Dirt Track Devils (Europe);Dirt Track Devils (Europe);Sony PlayStation 2;;2003;Vingt-et-un Systems;Driving;;;;;0;;;;;
Disaster Report (USA);Disaster Report (USA);Sony PlayStation 2;;2003;Irem;Adventure;;;;;0;;;;;
Disgaea - Hour of Darkness (USA);Disgaea - Hour of Darkness (USA);Sony PlayStation 2;;2003;Nippon Ichi Software;Strategy;;;;;0;;;;;
Disgaea 2 - Cursed Memories (USA);Disgaea 2 - Cursed Memories (USA);Sony PlayStation 2;;2006;Nippon Ichi Software;Strategy;;;;;0;;;;;
Disney G-Force (USA);Disney G-Force (USA);Sony PlayStation 2;;2009;Eurocom Entertainment Software;Action;;;;;0;;;;;
Disney Golf (USA);Disney Golf (USA);Sony PlayStation 2;;2002;T&E Soft;Sports/Golf;;;;;0;;;;;
Disney Move (Europe);Disney Move (Europe);Sony PlayStation 2;;2004;Ubisoft;Action;;;;;0;;;;;
Disney Princess - Enchanted Journey (USA);Disney Princess - Enchanted Journey (USA);Sony PlayStation 2;;2007;Papaya Studios;Adventure;;;;;0;;;;;
Disney Sing It (USA);Disney Sing It (USA);Sony PlayStation 2;;2008;Zoe Mode;Rhythm;;;;;0;;;;;
Disney Sing It! High School Musical 3 - Senior Year (USA);Disney Sing It! High School Musical 3 - Senior Year (USA);Sony PlayStation 2;;2009;Disney Interactive Studios;Rhythm;;;;;0;;;;;
Disney Sing It! Pop Hits (USA);Disney Sing It! Pop Hits (USA);Sony PlayStation 2;;2009;Disney Interactive Studios;Rhythm;;;;;0;;;;;
Disney TH!NK Fast (USA);Disney TH!NK Fast (USA);Sony PlayStation 2;;2008;Magenta Software;Quiz;;;;;0;;;;;
Disney's Chicken Little (USA);Disney's Chicken Little (USA);Sony PlayStation 2;;2005;Avalanche Software;Platform;;;;;0;;;;;
Disney's Chicken Little - Ace in Action (USA);Disney's Chicken Little - Ace in Action (USA);Sony PlayStation 2;;2006;Avalanche Software;Shooter;;;;;0;;;;;
Disney's Dinosaur (Europe);Disney's Dinosaur (Europe);Sony PlayStation 2;;2000;Ubisoft;Adventure;;;;;0;;;;;
Disney's Donald Duck - Goin' Quackers (USA);Disney's Donald Duck - Goin' Quackers (USA);Sony PlayStation 2;;2000;Disney Interactive Studios;Platform;;;;;0;;;;;
Disney's Extreme Skate Adventure (USA);Disney's Extreme Skate Adventure (USA);Sony PlayStation 2;;2003;Toys for Bob;Sports/Skateboarding;;;;;0;;;;;
Disney's Kim Possible - What's the Switch (USA);Disney's Kim Possible - What's the Switch (USA);Sony PlayStation 2;;2006;Artificial Mind and Movement;Platform;;;;;0;;;;;
Disney's Meet the Robinsons (USA);Disney's Meet the Robinsons (USA);Sony PlayStation 2;;2007;Avalanche Software;Action;;;;;0;;;;;
Disney's PK - Out of the Shadows (USA);Disney's PK - Out of the Shadows (USA);Sony PlayStation 2;;2002;Ubisoft;Beat-'Em-Up;;;;;0;;;;;
Disney's Peter Pan - The Legend of Never-Land (Europe);Disney's Peter Pan - The Legend of Never-Land (Europe);Sony PlayStation 2;;2005;Disney Interactive Studios;Action;;;;;0;;;;;
Disney's Stitch - Experiment 626 (USA);Disney's Stitch - Experiment 626 (USA);Sony PlayStation 2;;2002;High Voltage Software;Platform;;;;;0;;;;;
Disney's Tarzan Untamed (USA);Disney's Tarzan Untamed (USA);Sony PlayStation 2;;2001;Ubisoft;Action;;;;;0;;;;;
Disney's The Haunted Mansion (USA);Disney's The Haunted Mansion (USA);Sony PlayStation 2;;2003;High Voltage Software;Platform;;;;;0;;;;;
Disney's The Jungle Book - Rhythm N'Groove (USA);Disney's The Jungle Book - Rhythm N'Groove (USA);Sony PlayStation 2;;2003;Ubisoft Shanghai;Rhythm;;;;;0;;;;;
Disney's Treasure Planet (USA);Disney's Treasure Planet (USA);Sony PlayStation 2;;2002;Bizarre Creations;Action;;;;;0;;;;;
Disney's Winnie the Pooh's Rumbly Tumbly Adventure (USA);Disney's Winnie the Pooh's Rumbly Tumbly Adventure (USA);Sony PlayStation 2;;2005;Phoenix Games Studio;Platform;;;;;0;;;;;
Document of Metal Gear Solid 2, The (USA);Document of Metal Gear Solid 2, The (USA);Sony PlayStation 2;;2002;KCEJ;Miscellaneous;;;;;0;;;;;
DodgeBall (Europe);DodgeBall (Europe);Sony PlayStation 2;;2005;Access;Sports;;;;;0;;;;;
Dog Island, The (USA);Dog Island, The (USA);Sony PlayStation 2;;2008;Yuke's;Adventure;;;;;0;;;;;
Dog's Life (USA);Dog's Life (USA);Sony PlayStation 2;;2004;Frontier Developments;Adventure;;;;;0;;;;;
Dokapon Kingdom (USA);Dokapon Kingdom (USA);Sony PlayStation 2;;2008;Sting;Role-Playing;;;;;0;;;;;
Don 2 - The Game (India);Don 2 - The Game (India);Sony PlayStation 2;;2013;Gameshastra Inc.;Shooter;;;;;0;;;;;
Donkey Xote (Europe);Donkey Xote (Europe);Sony PlayStation 2;;2008;Virgin Play;Action;;;;;0;;;;;
Doomsday Racers (Europe);Doomsday Racers (Europe);Sony PlayStation 2;;2005;Phoenix Games;Driving;;;;;0;;;;;
Dora the Explorer - Dora Saves the Crystal Kingdom (USA);Dora the Explorer - Dora Saves the Crystal Kingdom (USA);Sony PlayStation 2;;2009;Take - Two Interactive;Educational;;;;;0;;;;;
Dora the Explorer - Dora Saves the Mermaids (USA);Dora the Explorer - Dora Saves the Mermaids (USA);Sony PlayStation 2;;2008;Take - Two Interactive;Action;;;;;0;;;;;
Dora the Explorer - Dora Saves the Snow Princess (USA);Dora the Explorer - Dora Saves the Snow Princess (USA);Sony PlayStation 2;;2008;High Voltage Software;Platform;;;;;0;;;;;
Dora the Explorer - Journey to the Purple Planet (USA);Dora the Explorer - Journey to the Purple Planet (USA);Sony PlayStation 2;;2006;Take - Two Interactive;Adventure;;;;;0;;;;;
Dora's Big Birthday Adventure (USA);Dora's Big Birthday Adventure (USA);Sony PlayStation 2;;2010;2K Play;Adventure;;;;;0;;;;;
Dot Hack G.U. Vol. 1 - Rebirth (USA);Dot Hack G.U. Vol. 1 - Rebirth (USA);Sony PlayStation 2;;2006;CyberConnect2;Role-Playing;;;;;0;;;;;
Dot Hack G.U. Vol. 2 - Reminisce (USA);Dot Hack G.U. Vol. 2 - Reminisce (USA);Sony PlayStation 2;;2007;CyberConnect2;Role-Playing;;;;;0;;;;;
Dot Hack G.U. Vol. 3 - Redemption (USA);Dot Hack G.U. Vol. 3 - Redemption (USA);Sony PlayStation 2;;2007;CyberConnect2;Role-Playing;;;;;0;;;;;
Dot Hack Part 1 - Infection (USA);Dot Hack Part 1 - Infection (USA);Sony PlayStation 2;;2003;CyberConnect2;Role-Playing;;;;;0;;;;;
Dot Hack Part 2 - Mutation (USA);Dot Hack Part 2 - Mutation (USA);Sony PlayStation 2;;2003;CyberConnect2;Role-Playing;;;;;0;;;;;
Dot Hack Part 3 - Outbreak (USA);Dot Hack Part 3 - Outbreak (USA);Sony PlayStation 2;;2003;CyberConnect2;Role-Playing;;;;;0;;;;;
Dot Hack Part 4 - Quarantine (USA);Dot Hack Part 4 - Quarantine (USA);Sony PlayStation 2;;2004;CyberConnect2;Role-Playing;;;;;0;;;;;
Downforce (USA);Downforce (USA);Sony PlayStation 2;;2002;SmartDog;Driving;;;;;0;;;;;
Downhill Domination (USA);Downhill Domination (USA);Sony PlayStation 2;;2003;Incognito Inc.;Driving;;;;;0;;;;;
Downhill Slalom (Europe);Downhill Slalom (Europe);Sony PlayStation 2;;2006;Phoenix Games;Sports/Skiing;;;;;0;;;;;
Downtown Run (Europe);Downtown Run (Europe);Sony PlayStation 2;;2003;Ubisoft Romania;Driving;;;;;0;;;;;
Dr. Dolittle (Europe);Dr. Dolittle (Europe);Sony PlayStation 2;;2006;Aqua Pacific;Simulation;;;;;0;;;;;
Dr. Muto (USA);Dr. Muto (USA);Sony PlayStation 2;;2002;Midway;Platform;;;;;0;;;;;
Dr. Seuss' The Cat in the Hat (USA);Dr. Seuss' The Cat in the Hat (USA);Sony PlayStation 2;;2003;Magenta Software;Action;;;;;0;;;;;
Drag Racer USA (Europe);Drag Racer USA (Europe);Sony PlayStation 2;;2006;Phoenix Games;Driving;;;;;0;;;;;
Dragon Ball Z - Budokai (USA);Dragon Ball Z - Budokai (USA);Sony PlayStation 2;;2002;Dimps Corporation;Fighter;;;;;0;;;;;
Dragon Ball Z - Budokai 2 (USA);Dragon Ball Z - Budokai 2 (USA);Sony PlayStation 2;;2003;Dimps Corporation;Fighter;;;;;0;;;;;
Dragon Ball Z - Budokai 3 (USA);Dragon Ball Z - Budokai 3 (USA);Sony PlayStation 2;;2004;Dimps Corporation;Fighter;;;;;0;;;;;
Dragon Ball Z - Budokai Tenkaichi (USA);Dragon Ball Z - Budokai Tenkaichi (USA);Sony PlayStation 2;;2005;Spike;Fighter;;;;;0;;;;;
Dragon Ball Z - Budokai Tenkaichi 2 (USA);Dragon Ball Z - Budokai Tenkaichi 2 (USA);Sony PlayStation 2;;2006;Spike;Fighter;;;;;0;;;;;
Dragon Ball Z - Budokai Tenkaichi 3 (USA);Dragon Ball Z - Budokai Tenkaichi 3 (USA);Sony PlayStation 2;;2007;Atari;Fighter;;;;;0;;;;;
Dragon Ball Z - Infinite World (USA);Dragon Ball Z - Infinite World (USA);Sony PlayStation 2;;2008;Dimps Corporation;Fighter;;;;;0;;;;;
Dragon Ball Z - Sagas (USA);Dragon Ball Z - Sagas (USA);Sony PlayStation 2;;2005;Avalanche Software;Beat-'Em-Up;;;;;0;;;;;
Dragon Blaze (Europe);Dragon Blaze (Europe);Sony PlayStation 2;;2006;Psikyo;Shoot-'Em-Up;;;;;0;;;;;
Dragon Quest VIII - Journey of the Cursed King (USA);Dragon Quest VIII - Journey of the Cursed King (USA);Sony PlayStation 2;;2005;Level 5;Role-Playing;;;;;0;;;;;
Dragon Rage (USA);Dragon Rage (USA);Sony PlayStation 2;;2001;3DO;Shooter;;;;;0;;;;;
Dragon Sisters (Europe);Dragon Sisters (Europe);Sony PlayStation 2;;2007;Tamsoft;Beat-'Em-Up;;;;;0;;;;;
Dragon's Lair 3D (Europe);Dragon's Lair 3D (Europe);Sony PlayStation 2;;2004;Dragonstone;Platform;;;;;0;;;;;
Drakan - The Ancients' Gates (USA);Drakan - The Ancients' Gates (USA);Sony PlayStation 2;;2002;Surreal Software;Adventure;;;;;0;;;;;
Drakengard (USA);Drakengard (USA);Sony PlayStation 2;;2004;Cavia Inc.;Role-Playing;;;;;0;;;;;
Drakengard 2 (USA);Drakengard 2 (USA);Sony PlayStation 2;;2006;Cavia Inc.;Role-Playing;;;;;0;;;;;
Drive to Survive (USA);Drive to Survive (USA);Sony PlayStation 2;;2006;Supersonic;Driving;;;;;0;;;;;
Driven (USA);Driven (USA);Sony PlayStation 2;;2001;Bam Entertainment;Driving;;;;;0;;;;;
Driver - Parallel Lines (USA);Driver - Parallel Lines (USA);Sony PlayStation 2;;2006;Reflections Interactive;Driving;;;;;0;;;;;
Driving Emotion Type-S (USA);Driving Emotion Type-S (USA);Sony PlayStation 2;;2001;Escape;Driving;;;;;0;;;;;
Drome Racers (USA);Drome Racers (USA);Sony PlayStation 2;;2002;Attention To Detail;Driving;;;;;0;;;;;
Dropship - United Peace Force (USA);Dropship - United Peace Force (USA);Sony PlayStation 2;;2002;SCEE;Simulation;;;;;0;;;;;
Dual Hearts (USA);Dual Hearts (USA);Sony PlayStation 2;;2002;Matrix Software;Role-Playing;;;;;0;;;;;
Duel Masters (USA);Duel Masters (USA);Sony PlayStation 2;;2004;High Voltage Software;Card Battle;;;;;0;;;;;
Dukes of Hazzard - Return of the General Lee, The (USA);Dukes of Hazzard - Return of the General Lee, The (USA);Sony PlayStation 2;;2004;Ratbag;Driving;;;;;0;;;;;
Dynamite 100 (Europe);Dynamite 100 (Europe);Sony PlayStation 2;;2006;Phoenix Games;Mini-Games;;;;;0;;;;;
Dynasty Tactics (USA);Dynasty Tactics (USA);Sony PlayStation 2;;2002;Koei;Strategy;;;;;0;;;;;
Dynasty Tactics 2 (USA);Dynasty Tactics 2 (USA);Sony PlayStation 2;;2003;Koei;Strategy;;;;;0;;;;;
Dynasty Warriors - Gundam 2 (USA);Dynasty Warriors - Gundam 2 (USA);Sony PlayStation 2;;2009;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 2 (USA);Dynasty Warriors 2 (USA);Sony PlayStation 2;;2000;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 3 (USA);Dynasty Warriors 3 (USA);Sony PlayStation 2;;2001;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 3 - Xtreme Legends (USA);Dynasty Warriors 3 - Xtreme Legends (USA);Sony PlayStation 2;;2003;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 4 (USA);Dynasty Warriors 4 (USA);Sony PlayStation 2;;2003;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 4 - Empires (USA);Dynasty Warriors 4 - Empires (USA);Sony PlayStation 2;;2004;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 4 - Xtreme Legends (USA);Dynasty Warriors 4 - Xtreme Legends (USA);Sony PlayStation 2;;2003;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 5 (USA);Dynasty Warriors 5 (USA);Sony PlayStation 2;;2005;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 5 - Empires (USA);Dynasty Warriors 5 - Empires (USA);Sony PlayStation 2;;2006;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 5 - Xtreme Legends (USA);Dynasty Warriors 5 - Xtreme Legends (USA);Sony PlayStation 2;;2005;Omega Force;Beat-'Em-Up;;;;;0;;;;;
Dynasty Warriors 6 (USA);Dynasty Warriors 6 (USA);Sony PlayStation 2;;2008;Koei;Beat-'Em-Up;;;;;0;;;;;
EOE - Eve of Extinction (USA);EOE - Eve of Extinction (USA);Sony PlayStation 2;;2002;Yuke's;Beat-'Em-Up;;;;;0;;;;;
ESPN College Hoops (USA);ESPN College Hoops (USA);Sony PlayStation 2;;2003;Visual Concepts;Sports/Basketball;;;;;0;;;;;
ESPN College Hoops 2K5 (USA);ESPN College Hoops 2K5 (USA);Sony PlayStation 2;;2004;Visual Concepts;Sports/Basketball;;;;;0;;;;;
ESPN International Track & Field (USA);ESPN International Track & Field (USA);Sony PlayStation 2;;2000;Konami Computer Entertainment Osaka;Sports/Olympic;;;;;0;;;;;
ESPN International Winter Sports 2002 (USA);ESPN International Winter Sports 2002 (USA);Sony PlayStation 2;;2002;Konami;Sports/Olympic;;;;;0;;;;;
ESPN MLS ExtraTime (USA);ESPN MLS ExtraTime (USA);Sony PlayStation 2;;2001;Konami Computer Entertainment Hawaii;Sports/Soccer;;;;;0;;;;;
ESPN Major League Baseball (USA);ESPN Major League Baseball (USA);Sony PlayStation 2;;2004;Blue Shift;Sports/Baseball;;;;;0;;;;;
ESPN NBA 2K5 (USA);ESPN NBA 2K5 (USA);Sony PlayStation 2;;2004;Visual Concepts;Sports/Basketball;;;;;0;;;;;
ESPN NBA 2Night (USA);ESPN NBA 2Night (USA);Sony PlayStation 2;;2001;Konami;Sports/Basketball;;;;;0;;;;;
ESPN NBA 2Night 2002 (USA);ESPN NBA 2Night 2002 (USA);Sony PlayStation 2;;2002;Konami;Sports/Basketball;;;;;0;;;;;
ESPN NBA Basketball (USA);ESPN NBA Basketball (USA);Sony PlayStation 2;;2003;Visual Concepts;Sports/Basketball;;;;;0;;;;;
ESPN NFL 2K5 (USA);ESPN NFL 2K5 (USA);Sony PlayStation 2;;2004;Visual Concepts;Sports/Football;;;;;0;;;;;
ESPN NFL Football (USA);ESPN NFL Football (USA);Sony PlayStation 2;;2003;Visual Concepts;Sports/Football;;;;;0;;;;;
ESPN NFL PrimeTime 2002 (USA);ESPN NFL PrimeTime 2002 (USA);Sony PlayStation 2;;2001;Konami;Sports/Football;;;;;0;;;;;
ESPN NHL 2K5 (USA);ESPN NHL 2K5 (USA);Sony PlayStation 2;;2004;Kush Games;Sports/Hockey;;;;;0;;;;;
ESPN NHL Hockey (USA);ESPN NHL Hockey (USA);Sony PlayStation 2;;2003;Kush Games;Sports/Hockey;;;;;0;;;;;
ESPN National Hockey Night (USA);ESPN National Hockey Night (USA);Sony PlayStation 2;;2001;Kush Games;Sports/Hockey;;;;;0;;;;;
ESPN Winter X - Games Snowboarding (USA);ESPN Winter X - Games Snowboarding (USA);Sony PlayStation 2;;2000;Konami;Sports/Snowboarding;;;;;0;;;;;
ESPN Winter X - Games Snowboarding 2002 (USA);ESPN Winter X - Games Snowboarding 2002 (USA);Sony PlayStation 2;;2002;Konami;Sports/Snowboarding;;;;;0;;;;;
ESPN X Games Skateboarding (USA);ESPN X Games Skateboarding (USA);Sony PlayStation 2;;2001;KCEO;Sports/Skateboarding;;;;;0;;;;;
Eagle Eye Golf (USA);Eagle Eye Golf (USA);Sony PlayStation 2;;2006;Telenet Japan;Sports/Golf;;;;;0;;;;;
Earache Extreme Metal Racing (Europe);Earache Extreme Metal Racing (Europe);Sony PlayStation 2;;2007;Metro3D;Driving;;;;;0;;;;;
Ecco the Dolphin - Defender of the Future (USA);Ecco the Dolphin - Defender of the Future (USA);Sony PlayStation 2;;2002;Appaloosa Interactive;Adventure;;;;;0;;;;;
Echo Night Beyond (USA);Echo Night Beyond (USA);Sony PlayStation 2;;2004;From Software;Adventure;;;;;0;;;;;
Ed, Edd n Eddy - The Mis-Edventures (USA);Ed, Edd n Eddy - The Mis-Edventures (USA);Sony PlayStation 2;;2005;Artificial Mind and Movement;Platform;;;;;0;;;;;
Egg Mania - Eggstreme Madness (USA);Egg Mania - Eggstreme Madness (USA);Sony PlayStation 2;;2002;Kemco;Puzzle;;;;;0;;;;;
El Tigre - The Adventures of Manny Rivera (USA);El Tigre - The Adventures of Manny Rivera (USA);Sony PlayStation 2;;2007;Blue Tongue Entertainment;Platform;;;;;0;;;;;
Empire of Atlantis (Europe);Empire of Atlantis (Europe);Sony PlayStation 2;;2006;Phoenix Games;Puzzle;;;;;0;;;;;
Endgame (USA);Endgame (USA);Sony PlayStation 2;;2002;Cunning Developments;Gun;;;;;0;;;;;
Energy Airforce (Europe);Energy Airforce (Europe);Sony PlayStation 2;;2005;Taito Corporation;Simulation;;;;;0;;;;;
Energy Airforce aimStrike! (Europe);Energy Airforce aimStrike! (Europe);Sony PlayStation 2;;2004;505 Game Street;Simulation;;;;;0;;;;;
England International Football (Europe);England International Football (Europe);Sony PlayStation 2;;2004;Codemasters;Sports/Soccer;;;;;0;;;;;
Enter the Matrix (USA);Enter the Matrix (USA);Sony PlayStation 2;;2003;Shiny Entertainment;Action;;;;;0;;;;;
Enthusia Professional Racing (USA);Enthusia Professional Racing (USA);Sony PlayStation 2;;2005;Konami;Driving;;;;;0;;;;;
Ephemeral Fantasia (USA);Ephemeral Fantasia (USA);Sony PlayStation 2;;2001;KCEJ;Role-Playing;;;;;0;;;;;
Eragon (USA);Eragon (USA);Sony PlayStation 2;;2006;Stormfront Studios;Adventure;;;;;0;;;;;
Escape from Monkey Island (USA);Escape from Monkey Island (USA);Sony PlayStation 2;;2001;LucasArts;Adventure;;;;;0;;;;;
Eternal Poison (USA);Eternal Poison (USA);Sony PlayStation 2;;2008;Flight - Plan;Strategy;;;;;0;;;;;
Eternal Quest (Europe);Eternal Quest (Europe);Sony PlayStation 2;;2004;Tamsoft;Role-Playing;;;;;0;;;;;
Eternal Ring (USA);Eternal Ring (USA);Sony PlayStation 2;;2000;From Software;Role-Playing;;;;;0;;;;;
Eureka Seven Vol 1 - The New Wave (USA);Eureka Seven Vol 1 - The New Wave (USA);Sony PlayStation 2;;2006;Bandai;Shooter;;;;;0;;;;;
Eureka Seven Vol. 2 - The New Vision (USA);Eureka Seven Vol. 2 - The New Vision (USA);Sony PlayStation 2;;2007;Namco Bandai Games America;Shooter;;;;;0;;;;;
Euro Rally Champion (Europe);Euro Rally Champion (Europe);Sony PlayStation 2;;2005;Brain in a Jar;Driving;;;;;0;;;;;
European Tennis Pro (Europe);European Tennis Pro (Europe);Sony PlayStation 2;;2004;Phoenix Games;Sports/Tennis;;;;;0;;;;;
