#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Double Dribble - The Playoff Edition (USA);Double Dribble - The Playoff Edition (USA);Sega Mega Drive;;;;;;;;;;;;;;
Dr. Robotnik's Mean Bean Machine (USA);Dr. Robotnik's Mean Bean Machine (USA);Sega Mega Drive;;;;;;;;;;;;;;
Dragon - The Bruce Lee Story (USA);Dragon - The Bruce Lee Story (USA);Sega Mega Drive;;;;;;;;;;;;;;
Dragon Ball Z - L'Appel du Destin (France) (Translated En);Dragon Ball Z - L'Appel du Destin (France) (Translated En);Sega Mega Drive;;;;;;;;;;;;;;
Dragon's Fury (USA, Europe);Dragon's Fury (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Dragon's Lair - The Adventure Continues (USA) (Proto);Dragon's Lair - The Adventure Continues (USA) (Proto);Sega Mega Drive;;;;;;;;;;;;;;
Dragon's Revenge (USA, Europe);Dragon's Revenge (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Duke Nukem 3D (Brazil);Duke Nukem 3D (Brazil);Sega Mega Drive;;;;;;;;;;;;;;
Dune - The Battle for Arrakis (USA);Dune - The Battle for Arrakis (USA);Sega Mega Drive;;;;;;;;;;;;;;
Dungeons & Dragons - Warriors of the Eternal Sun (USA, Europe);Dungeons & Dragons - Warriors of the Eternal Sun (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Dynamite Duke (World);Dynamite Duke (World);Sega Mega Drive;;;;;;;;;;;;;;
Dynamite Headdy (Japan) (Translated En);Dynamite Headdy (Japan) (Translated En);Sega Mega Drive;;;;;;;;;;;;;;
Dynamite Headdy (USA, Europe);Dynamite Headdy (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
ESPN Baseball Tonight (USA);ESPN Baseball Tonight (USA);Sega Mega Drive;;;;;;;;;;;;;;
ESPN National Hockey Night (USA);ESPN National Hockey Night (USA);Sega Mega Drive;;;;;;;;;;;;;;
ESPN Speed World (USA);ESPN Speed World (USA);Sega Mega Drive;;;;;;;;;;;;;;
ESPN Sunday Night NFL (USA);ESPN Sunday Night NFL (USA);Sega Mega Drive;;;;;;;;;;;;;;
ESWAT - City Under Siege (USA, Europe);ESWAT - City Under Siege (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Earnest Evans (USA);Earnest Evans (USA);Sega Mega Drive;;;;;;;;;;;;;;
Earth Defense (USA) (Unl);Earth Defense (USA) (Unl);Sega Mega Drive;;;;;;;;;;;;;;
